id,hypers,roc,acc
99,"Namespace(experiment_id='99', head_linear=513, head_ps=0.7179917133503808, lr=0.001646160880260466, lr_mult=94.55131914750702, mask_prob=0.07469780790115725, max_masked=29, max_tgt_length=93, stem_ps=0.2601654508101274, train_epochs=8, vis_mask_prob=0.15239643155537458)",0.7423369587770824,0.675000011920929
100,"Namespace(experiment_id='100', head_linear=591, head_ps=0.544785102606429, lr=0.0009059768787951283, lr_mult=36.99550057992123, mask_prob=0.18516508424548936, max_masked=29, max_tgt_length=93, stem_ps=0.24033393976631712, train_epochs=8, vis_mask_prob=0.1856873748795902)",0.7407147518966617,0.6701923012733461
101,"Namespace(experiment_id='101', head_linear=413, head_ps=0.5185121947891234, lr=0.0018572440980988874, lr_mult=79.49272127410575, mask_prob=0.17732879928396797, max_masked=22, max_tgt_length=85, stem_ps=0.27251186457925425, train_epochs=8, vis_mask_prob=0.2874299955083103)",0.735983943924458,0.6836538314819336
102,"Namespace(experiment_id='102', head_linear=519, head_ps=0.5746296340116721, lr=0.0011694561682504502, lr_mult=49.17889038902166, mask_prob=0.15440513053427413, max_masked=31, max_tgt_length=93, stem_ps=0.23951798384931822, train_epochs=8, vis_mask_prob=0.20779413491707596)",0.7408882903071252,0.6875
103,"Namespace(experiment_id='103', head_linear=542, head_ps=0.6244390047083139, lr=0.0005784775788988419, lr_mult=25.64130096016983, mask_prob=0.007220363050019518, max_masked=9, max_tgt_length=88, stem_ps=0.2471723144096619, train_epochs=8, vis_mask_prob=0.22334684954246573)",0.7276258059161508,0.6836538314819336
104,"Namespace(experiment_id='104', head_linear=492, head_ps=0.7533343704546251, lr=0.0010274840835424617, lr_mult=48.55099452457793, mask_prob=0.27344611499162264, max_masked=7, max_tgt_length=99, stem_ps=0.26729712512279274, train_epochs=8, vis_mask_prob=0.11608360820506679)",0.7284670899494853,0.675000011920929
105,"Namespace(experiment_id='105', head_linear=461, head_ps=0.6275204744978807, lr=0.0006723155419015646, lr_mult=39.46760869209652, mask_prob=0.1420136080558471, max_masked=13, max_tgt_length=89, stem_ps=0.23987464311646783, train_epochs=8, vis_mask_prob=0.2529068584507532)",0.7269825820251932,0.6701923012733461
106,"Namespace(experiment_id='106', head_linear=510, head_ps=0.7549959770971046, lr=0.0003658939448344375, lr_mult=20.52417050723448, mask_prob=0.21560928051951678, max_masked=24, max_tgt_length=100, stem_ps=0.23397288924153062, train_epochs=8, vis_mask_prob=0.25405325617259517)",0.7234099543141272,0.6499999761581421
107,"Namespace(experiment_id='107', head_linear=454, head_ps=0.7309999320696008, lr=0.0010934760657493332, lr_mult=68.36845578445391, mask_prob=0.04838857424134486, max_masked=5, max_tgt_length=72, stem_ps=0.28321303266071945, train_epochs=8, vis_mask_prob=0.25451910622176394)",0.7373892277917992,0.6701923012733461
108,"Namespace(experiment_id='108', head_linear=586, head_ps=0.553734964074472, lr=0.0011915851017451089, lr_mult=48.16610887017226, mask_prob=0.2081816508436666, max_masked=12, max_tgt_length=97, stem_ps=0.27357024263712054, train_epochs=8, vis_mask_prob=0.29688839801912004)",0.7334525466761735,0.6730769276618958
109,"Namespace(experiment_id='109', head_linear=448, head_ps=0.5344765778916746, lr=0.0019914090081133338, lr_mult=70.05041214412165, mask_prob=0.07228919857794225, max_masked=3, max_tgt_length=80, stem_ps=0.23411738891566894, train_epochs=8, vis_mask_prob=0.23313832741494814)",0.7355821647784933,0.6846153736114502
110,"Namespace(experiment_id='110', head_linear=591, head_ps=0.6314429916683826, lr=0.0004509179476761305, lr_mult=27.357126824126496, mask_prob=0.05486212021568104, max_masked=18, max_tgt_length=73, stem_ps=0.27690202641290523, train_epochs=8, vis_mask_prob=0.12367942089375361)",0.7332752356915695,0.6653845906257629
111,"Namespace(experiment_id='111', head_linear=509, head_ps=0.7097402531974188, lr=0.0018080409032766472, lr_mult=65.55477821515758, mask_prob=0.28065702349763383, max_masked=22, max_tgt_length=98, stem_ps=0.25853158443252616, train_epochs=8, vis_mask_prob=0.28528188993101267)",0.7354520109706455,0.6807692050933838
112,"Namespace(experiment_id='112', head_linear=576, head_ps=0.5430986482407898, lr=0.001939279057510536, lr_mult=72.19104181702225, mask_prob=0.09675171344554762, max_masked=21, max_tgt_length=100, stem_ps=0.21470181276671463, train_epochs=8, vis_mask_prob=0.15776453583014677)",0.7327697107567407,0.6846153736114502
113,"Namespace(experiment_id='113', head_linear=514, head_ps=0.7136888487061599, lr=0.0019398776299828638, lr_mult=122.01947997732883, mask_prob=0.11236721449665953, max_masked=23, max_tgt_length=95, stem_ps=0.2609320324310172, train_epochs=8, vis_mask_prob=0.26103345870613737)",0.7335581787521079,0.6759615540504456
114,"Namespace(experiment_id='114', head_linear=451, head_ps=0.500182615972383, lr=0.0019142220801015059, lr_mult=117.48313682857575, mask_prob=0.14692910961269978, max_masked=15, max_tgt_length=73, stem_ps=0.26712049347810873, train_epochs=8, vis_mask_prob=0.25397982480297276)",0.7581459307129033,0.6932692527770996
115,"Namespace(experiment_id='115', head_linear=487, head_ps=0.6008899096329072, lr=0.001467330363395832, lr_mult=87.34710429267741, mask_prob=0.16066808844824876, max_masked=2, max_tgt_length=84, stem_ps=0.21459331491196726, train_epochs=8, vis_mask_prob=0.2697330741015109)",0.7590456896454157,0.6798076629638672
115,"Namespace(experiment_id='115', head_linear=552, head_ps=0.6877063169661439, lr=0.0005663619714390078, lr_mult=36.061912744926126, mask_prob=0.11689476768735206, max_masked=13, max_tgt_length=72, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.27872772583385125, train_epochs=8, vis_mask_prob=0.2566149954527158)",0.7216085501620322,0.6673076748847961
116,"Namespace(experiment_id='116', head_linear=446, head_ps=0.5135528982549586, lr=0.0010897259289942031, lr_mult=57.27900302179093, mask_prob=0.17930250364432218, max_masked=22, max_tgt_length=99, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.267674290976626, train_epochs=8, vis_mask_prob=0.27182897131392886)",0.7418823635931505,0.6875
117,"Namespace(experiment_id='117', head_linear=492, head_ps=0.682252332607943, lr=0.0018518647941464996, lr_mult=86.67611187026195, mask_prob=0.28475378459249095, max_masked=11, max_tgt_length=74, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.23587253946356476, train_epochs=8, vis_mask_prob=0.267312130529649)",0.7333695500450823,0.6701923012733461
118,"Namespace(experiment_id='118', head_linear=486, head_ps=0.7306764392352212, lr=0.0006509965074384747, lr_mult=38.877598830451745, mask_prob=0.0702444112502978, max_masked=4, max_tgt_length=76, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.26027185232568595, train_epochs=8, vis_mask_prob=0.12760772067390386)",0.7363876093574929,0.6663461327552795
119,"Namespace(experiment_id='119', head_linear=486, head_ps=0.5665497061594628, lr=0.0011300103512636482, lr_mult=59.659861970317195, mask_prob=0.10084212684672708, max_masked=14, max_tgt_length=79, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.25773329088780267, train_epochs=8, vis_mask_prob=0.18971996247099615)",0.7311852296177251,0.6682692170143127
120,"Namespace(experiment_id='120', head_linear=451, head_ps=0.5284080040794163, lr=0.0008758896912998879, lr_mult=31.37017913947509, mask_prob=0.058624176976113725, max_masked=26, max_tgt_length=80, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.20536078689356463, train_epochs=8, vis_mask_prob=0.28926353076809386)",0.7302213369248239,0.6711538434028625
121,"Namespace(experiment_id='121', head_linear=480, head_ps=0.7118997766722159, lr=0.0016220402739210826, lr_mult=70.05176841696213, mask_prob=0.001839655436175691, max_masked=9, max_tgt_length=79, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.2916915664002182, train_epochs=8, vis_mask_prob=0.17772704199194544)",0.7421370123476352,0.6807692050933838
122,"Namespace(experiment_id='122', head_linear=406, head_ps=0.575083917694573, lr=0.0010785980730771709, lr_mult=54.3798749151979, mask_prob=0.1735614967795717, max_masked=0, max_tgt_length=95, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.250849099505509, train_epochs=8, vis_mask_prob=0.2859904144187244)",0.7431857879586978,0.6682692170143127
123,"Namespace(experiment_id='123', head_linear=525, head_ps=0.7867786886156534, lr=0.0013781958374520877, lr_mult=56.52342115088506, mask_prob=0.26255677555055545, max_masked=4, max_tgt_length=98, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.25585189577849066, train_epochs=8, vis_mask_prob=0.10868335187828404)",0.7427519419325388,0.6759615540504456
124,"Namespace(experiment_id='124', head_linear=482, head_ps=0.6839093106941493, lr=0.0017907530196264415, lr_mult=119.25667874788829, mask_prob=0.18505773747916332, max_masked=19, max_tgt_length=71, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.29274775372957584, train_epochs=8, vis_mask_prob=0.21818878977457434)",0.7428538014343327,0.6644230484962463
125,"Namespace(experiment_id='125', head_linear=578, head_ps=0.6625658719999693, lr=0.0012384107728180172, lr_mult=63.38222187739861, mask_prob=0.2384293529840505, max_masked=0, max_tgt_length=89, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.23731687925807052, train_epochs=8, vis_mask_prob=0.19519466040306008)",0.7355010544344722,0.6711538434028625
126,"Namespace(experiment_id='126', head_linear=555, head_ps=0.7858194847156664, lr=0.000868289358409321, lr_mult=35.203310140002415, mask_prob=0.2208738684272357, max_masked=2, max_tgt_length=80, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.2487288342333358, train_epochs=8, vis_mask_prob=0.17379711526524513)",0.7352067936515122,0.675000011920929
127,"Namespace(experiment_id='127', head_linear=594, head_ps=0.7352052693537875, lr=0.0019988607411888172, lr_mult=121.07622351691933, mask_prob=0.022068347754218207, max_masked=15, max_tgt_length=70, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.20309232710862674, train_epochs=8, vis_mask_prob=0.28672439572938335)",0.7442911521818683,0.6932692527770996
128,"Namespace(experiment_id='128', head_linear=562, head_ps=0.6472293201136313, lr=0.001401875958458255, lr_mult=54.6120862263278, mask_prob=0.25647140199765195, max_masked=3, max_tgt_length=90, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.25891415193921774, train_epochs=8, vis_mask_prob=0.2807063590204767)",0.7502952039264952,0.6817307472229004
129,"Namespace(experiment_id='129', head_linear=400, head_ps=0.7949598984710353, lr=0.0018757036135081664, lr_mult=67.21610788330928, mask_prob=0.07844158872891122, max_masked=12, max_tgt_length=78, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.21809035038339866, train_epochs=8, vis_mask_prob=0.26698562170227963)",0.7185225845150922,0.6682692170143127
130,"Namespace(experiment_id='130', head_linear=406, head_ps=0.7901313283730383, lr=0.0015835506993449177, lr_mult=73.53339648224342, mask_prob=0.19957929271835803, max_masked=5, max_tgt_length=82, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.25309683463145244, train_epochs=8, vis_mask_prob=0.20242966316864594)",0.7298818052521778,0.6625000238418579
131,"Namespace(experiment_id='131', head_linear=442, head_ps=0.5697281730816868, lr=0.0010060088665897419, lr_mult=64.88970912389381, mask_prob=0.22334941025976604, max_masked=28, max_tgt_length=94, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.20743701077549276, train_epochs=8, vis_mask_prob=0.2782573735403037)",0.7239984758800473,0.6644230484962463
132,"Namespace(experiment_id='132', head_linear=544, head_ps=0.7214232284339268, lr=0.0011262700455770087, lr_mult=47.64457730860677, mask_prob=0.20433204189454138, max_masked=6, max_tgt_length=95, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.21451351819915584, train_epochs=8, vis_mask_prob=0.20072817724349276)",0.7347314493098075,0.6615384817123413
133,"Namespace(experiment_id='133', head_linear=529, head_ps=0.7832986197137237, lr=0.001998074256845934, lr_mult=82.16349842626549, mask_prob=0.1375314383905123, max_masked=8, max_tgt_length=98, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.2738195932777027, train_epochs=8, vis_mask_prob=0.1725811976118033)",0.7511119662279163,0.6846153736114502
134,"Namespace(experiment_id='134', head_linear=423, head_ps=0.598349991534941, lr=0.0004908939850125841, lr_mult=30.802246301360405, mask_prob=0.08853100330724613, max_masked=7, max_tgt_length=72, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.20315448770043618, train_epochs=8, vis_mask_prob=0.2731769355430642)",0.7244926830924545,0.682692289352417
135,"Namespace(experiment_id='135', head_linear=512, head_ps=0.666512106831151, lr=0.0015580089397222517, lr_mult=56.75460114665914, mask_prob=0.03190256609947366, max_masked=3, max_tgt_length=94, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.2011597518699953, train_epochs=8, vis_mask_prob=0.1512808382024373)",0.7436007711141543,0.6653845906257629
136,"Namespace(experiment_id='136', head_linear=526, head_ps=0.7057624879609583, lr=0.0016409499808165305, lr_mult=71.93611160140986, mask_prob=0.12750903140611064, max_masked=3, max_tgt_length=89, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.2232126870095858, train_epochs=8, vis_mask_prob=0.20886795616614662)",0.7393528526319364,0.692307710647583
137,"Namespace(experiment_id='137', head_linear=576, head_ps=0.7424866235872563, lr=0.0016831952824818708, lr_mult=61.45819258522534, mask_prob=0.06820059394722468, max_masked=9, max_tgt_length=93, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.21826012274200707, train_epochs=8, vis_mask_prob=0.11300832146466269)",0.7383418027622788,0.6855769157409668
138,"Namespace(experiment_id='138', head_linear=444, head_ps=0.7150237022091055, lr=0.00037352250717679047, lr_mult=23.715318631070943, mask_prob=0.04885394079269505, max_masked=1, max_tgt_length=83, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.22841822450914373, train_epochs=8, vis_mask_prob=0.10629038142004976)",0.7374401575426961,0.6778846383094788
139,"Namespace(experiment_id='139', head_linear=455, head_ps=0.7515130184222758, lr=0.0007683984807141577, lr_mult=28.408388126255666, mask_prob=0.1463329814254745, max_masked=20, max_tgt_length=86, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.2608249207938591, train_epochs=8, vis_mask_prob=0.10327305912064083)",0.7404657620033877,0.6692307591438293
140,"Namespace(experiment_id='140', head_linear=441, head_ps=0.7172025905443973, lr=0.0005534513163892266, lr_mult=23.72986991585014, mask_prob=0.25742340426189236, max_masked=24, max_tgt_length=93, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.22892988815765816, train_epochs=8, vis_mask_prob=0.22777621678826918)",0.738754899630665,0.6846153736114502
141,"Namespace(experiment_id='141', head_linear=524, head_ps=0.613636566355738, lr=0.00040914126400247853, lr_mult=19.63842496030037, mask_prob=0.15247927022299365, max_masked=9, max_tgt_length=96, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.2739343392651749, train_epochs=8, vis_mask_prob=0.1865291188991241)",0.7351954759290906,0.6730769276618958
142,"Namespace(experiment_id='142', head_linear=541, head_ps=0.6298856952143541, lr=0.0017845370238145143, lr_mult=96.41328705062926, mask_prob=0.09160659370524638, max_masked=11, max_tgt_length=78, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.2916385951393575, train_epochs=8, vis_mask_prob=0.22889656021260077)",0.7530850225034047,0.6653845906257629
143,"Namespace(experiment_id='143', head_linear=453, head_ps=0.6918952771486442, lr=0.0018353666127531117, lr_mult=74.21429126708959, mask_prob=0.2706045194808175, max_masked=23, max_tgt_length=77, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.2502860093652185, train_epochs=8, vis_mask_prob=0.21480026129689261)",0.7418502967129561,0.675000011920929
144,"Namespace(experiment_id='144', head_linear=599, head_ps=0.64596922189872, lr=0.0006583526892701824, lr_mult=23.725109447417704, mask_prob=0.03096006536802045, max_masked=28, max_tgt_length=87, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.28453730373244823, train_epochs=8, vis_mask_prob=0.16128370737656814)",0.7417540960723731,0.6894230842590332
145,"Namespace(experiment_id='145', head_linear=462, head_ps=0.5069662998349654, lr=0.0016310359619412403, lr_mult=61.04515949752735, mask_prob=0.05077407938436381, max_masked=15, max_tgt_length=91, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.29980810769189614, train_epochs=8, vis_mask_prob=0.24100270299307588)",0.7402299761196057,0.6798076629638672
146,"Namespace(experiment_id='146', head_linear=463, head_ps=0.595477308313477, lr=0.0016927945212386478, lr_mult=84.36734708058954, mask_prob=0.042291884709485014, max_masked=12, max_tgt_length=70, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.294217330563855, train_epochs=8, vis_mask_prob=0.26774693020067286)",0.7548298380433922,0.6817307472229004
147,"Namespace(experiment_id='147', head_linear=403, head_ps=0.6236668575457069, lr=0.000448657269302531, lr_mult=29.102743619420252, mask_prob=0.10435618759361175, max_masked=0, max_tgt_length=76, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.23921474608411306, train_epochs=8, vis_mask_prob=0.19791371368523333)",0.7424275005564547,0.682692289352417
148,"Namespace(experiment_id='148', head_linear=435, head_ps=0.7727172725390444, lr=0.0007134377854724015, lr_mult=34.828987107701174, mask_prob=0.26614547536179617, max_masked=0, max_tgt_length=95, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.27048272794100564, train_epochs=8, vis_mask_prob=0.14478148685179867)",0.7423407313512229,0.6701923012733461
149,"Namespace(experiment_id='149', head_linear=476, head_ps=0.6056836905114771, lr=0.0016027497220816314, lr_mult=86.16274915726434, mask_prob=0.10154367865044, max_masked=28, max_tgt_length=85, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.24047349146165056, train_epochs=8, vis_mask_prob=0.16984683739788653)",0.7323170018598791,0.675000011920929
150,"Namespace(experiment_id='150', head_linear=489, head_ps=0.6454586597434744, lr=0.0005027294863112753, lr_mult=23.813018753506924, mask_prob=0.029028112137013194, max_masked=6, max_tgt_length=100, mixup_alpha=0.2363658173338878, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.2798305704213814, train_epochs=8, vis_mask_prob=0.2548538019938805)",0.7336260850866372,0.6596153974533081
151,"Namespace(experiment_id='151', head_linear=541, head_ps=0.6015432250985286, lr=0.0006085247811603241, lr_mult=30.084156906561716, mask_prob=0.056763471503585336, max_masked=3, max_tgt_length=88, mixup_alpha=0.20843412186860824, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.23202749605222198, train_epochs=8, vis_mask_prob=0.18713050085337266)",0.7303590358809527,0.6788461804389954
152,"Namespace(experiment_id='152', head_linear=484, head_ps=0.6025915019909047, lr=0.000488325940150558, lr_mult=24.263966611084783, mask_prob=0.09863361777782455, max_masked=28, max_tgt_length=92, mixup_alpha=0.58157270702506, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.21722955534089014, train_epochs=8, vis_mask_prob=0.23947890347855674)",0.7322755035443334,0.6942307949066162
153,"Namespace(experiment_id='153', head_linear=499, head_ps=0.5566822201458421, lr=0.0008799164654870693, lr_mult=53.92495372363666, mask_prob=0.0876215220267257, max_masked=14, max_tgt_length=94, mixup_alpha=0.48558207520633984, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.24713451951524112, train_epochs=8, vis_mask_prob=0.10789160581901608)",0.7356934557156384,0.6913461685180664
154,"Namespace(experiment_id='154', head_linear=545, head_ps=0.7678670879369763, lr=0.001664423782782018, lr_mult=65.65949790101472, mask_prob=0.042512671432015044, max_masked=26, max_tgt_length=100, mixup_alpha=0.3968641276714331, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.2666935159785706, train_epochs=8, vis_mask_prob=0.26032883928673334)",0.7423105507580987,0.6798076629638672
155,"Namespace(experiment_id='155', head_linear=487, head_ps=0.6175639401426358, lr=0.0019042891467892069, lr_mult=65.70561548842498, mask_prob=0.21038373335815147, max_masked=9, max_tgt_length=73, mixup_alpha=0.2787963498634066, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.2907416526589636, train_epochs=8, vis_mask_prob=0.11812997243620174)",0.7377306457515157,0.6798076629638672
156,"Namespace(experiment_id='156', head_linear=578, head_ps=0.6109506678548229, lr=0.000454564349938514, lr_mult=21.677369597104562, mask_prob=0.22534559751081207, max_masked=15, max_tgt_length=72, mixup_alpha=0.5286694973721616, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.26735896818529975, train_epochs=8, vis_mask_prob=0.11412623674984149)",0.723938114693799,0.6836538314819336
157,"Namespace(experiment_id='157', head_linear=466, head_ps=0.6532507615897166, lr=0.0013649197451656365, lr_mult=75.06352601033043, mask_prob=0.2897688948107797, max_masked=5, max_tgt_length=87, mixup_alpha=0.4945071961889462, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.28320580973072146, train_epochs=8, vis_mask_prob=0.12290569188930425)",0.7325697643272934,0.6692307591438293
158,"Namespace(experiment_id='158', head_linear=407, head_ps=0.776657027102947, lr=0.0016080823275346494, lr_mult=64.25960711170227, mask_prob=0.038025967501034194, max_masked=0, max_tgt_length=84, mixup_alpha=0.5222243591789675, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.21385461569038533, train_epochs=8, vis_mask_prob=0.2062526479623292)",0.7312833165453784,0.6778846383094788
159,"Namespace(experiment_id='159', head_linear=424, head_ps=0.6015516245775457, lr=0.0011237175076331328, lr_mult=40.03753329173336, mask_prob=0.22683153843606707, max_masked=14, max_tgt_length=82, mixup_alpha=0.40131897338714667, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.25246485488148795, train_epochs=8, vis_mask_prob=0.17290702486469134)",0.7370364921096613,0.6903846263885498
160,"Namespace(experiment_id='160', head_linear=548, head_ps=0.6030780279317416, lr=0.0007826419088125095, lr_mult=27.031872765403858, mask_prob=0.2960160096226715, max_masked=19, max_tgt_length=89, mixup_alpha=0.5436514874182516, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.2706776814483555, train_epochs=8, vis_mask_prob=0.18208848789875656)",0.7312191827849897,0.6855769157409668
161,"Namespace(experiment_id='161', head_linear=442, head_ps=0.6869460127275385, lr=0.0013070733834202187, lr_mult=76.40983069396164, mask_prob=0.16220859944975455, max_masked=2, max_tgt_length=93, mixup_alpha=0.5664310315561207, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.20814473197781835, train_epochs=8, vis_mask_prob=0.14224923669028727)",0.7435856808175924,0.6769230961799622
162,"Namespace(experiment_id='162', head_linear=425, head_ps=0.5483948874552856, lr=0.0008155707854001306, lr_mult=31.81115832835481, mask_prob=0.07590109238506507, max_masked=19, max_tgt_length=71, mixup_alpha=0.5210321348631073, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.2663567354977896, train_epochs=8, vis_mask_prob=0.29497222023931646)",0.7260884819538915,0.6730769276618958
163,"Namespace(experiment_id='163', head_linear=506, head_ps=0.6144243258831146, lr=0.0011558013797981197, lr_mult=39.232052149336845, mask_prob=0.08987213030510065, max_masked=24, max_tgt_length=89, mixup_alpha=0.5788198982857792, stem_file='checkpoints/lm_stem_long.pth', stem_ps=0.2579048309022564, train_epochs=8, vis_mask_prob=0.2896731039417231)",0.7246247231873724,0.6798076629638672
160,"Namespace(experiment_id='160', head_linear=512, head_ps=0.5, lr=0.0012941425600973878, lr_mult=54.72322213763178, mask_prob=0.25, max_masked=18, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.2032048057302211, train_epochs=10, vis_mask_prob=0.21939200454877003)",0.7113414896386251,0.6817307472229004
161,"Namespace(experiment_id='161', head_linear=512, head_ps=0.5, lr=0.0011421210333359202, lr_mult=52.14946118959887, mask_prob=0.25, max_masked=17, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.20686250561408334, train_epochs=10, vis_mask_prob=0.21659768448237998)",0.7304759856793086,0.6807692050933838
162,"Namespace(experiment_id='162', head_linear=512, head_ps=0.5, lr=0.0003683856002827587, lr_mult=19.635279372776502, mask_prob=0.25, max_masked=1, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.29040907040942576, train_epochs=10, vis_mask_prob=0.1358716016779792)",0.7322113697839447,0.6721153855323792
163,"Namespace(experiment_id='163', head_linear=512, head_ps=0.5, lr=0.0014441875733073243, lr_mult=50.573744413936666, mask_prob=0.25, max_masked=17, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.2172082919729173, train_epochs=10, vis_mask_prob=0.1539753581424983)",0.7322038246356637,0.6865384578704834
164,"Namespace(experiment_id='164', head_linear=512, head_ps=0.5, lr=0.0008396092562286914, lr_mult=37.659749272912975, mask_prob=0.25, max_masked=0, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.2369873081359468, train_epochs=10, vis_mask_prob=0.1156449950409587)",0.7208257410278756,0.6798076629638672
165,"Namespace(experiment_id='165', head_linear=512, head_ps=0.5, lr=0.001063734552061542, lr_mult=42.05384599476373, mask_prob=0.25, max_masked=19, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.20842471819857725, train_epochs=10, vis_mask_prob=0.27398265130816)",0.7301100459876788,0.6778846383094788
166,"Namespace(experiment_id='166', head_linear=512, head_ps=0.5, lr=0.001706368941566356, lr_mult=91.19164754757556, mask_prob=0.25, max_masked=20, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.28740032538525206, train_epochs=10, vis_mask_prob=0.2240603444933268)",0.7290348623576325,0.6807692050933838
167,"Namespace(experiment_id='167', head_linear=512, head_ps=0.5, lr=0.0005018256301289435, lr_mult=23.313264958611757, mask_prob=0.25, max_masked=9, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.2847904166552076, train_epochs=10, vis_mask_prob=0.1818329971180497)",0.7395263910423999,0.6942307949066162
168,"Namespace(experiment_id='168', head_linear=512, head_ps=0.5, lr=0.000705309095435457, lr_mult=33.50549822573989, mask_prob=0.25, max_masked=13, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.22091661509859373, train_epochs=10, vis_mask_prob=0.24473554769959485)",0.7308079722036737,0.6740384697914124
169,"Namespace(experiment_id='169', head_linear=512, head_ps=0.5, lr=0.0013073678506245962, lr_mult=53.07225247849504, mask_prob=0.25, max_masked=3, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.2137411506080848, train_epochs=10, vis_mask_prob=0.14997348088959767)",0.7327093495704924,0.7028846144676208
170,"Namespace(experiment_id='170', head_linear=512, head_ps=0.5, lr=0.0016428593182545412, lr_mult=64.34940104102225, mask_prob=0.25, max_masked=23, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.26894601828753195, train_epochs=10, vis_mask_prob=0.21619671300444007)",0.7301477717290841,0.6894230842590332
171,"Namespace(experiment_id='171', head_linear=512, head_ps=0.5, lr=0.0017108109092914773, lr_mult=59.960058737904646, mask_prob=0.25, max_masked=10, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.2502423521908593, train_epochs=10, vis_mask_prob=0.13448323200660234)",0.7279144078379001,0.6884615421295166
172,"Namespace(experiment_id='172', head_linear=512, head_ps=0.5, lr=0.0013133760569261673, lr_mult=64.8644921631351, mask_prob=0.25, max_masked=17, max_tgt_length=80, mixup_alpha=0.4, stem_file='checkpoints/lm_stem20drop_p2.pth', stem_ps=0.25239895810479673, train_epochs=10, vis_mask_prob=0.2074939245844325)",0.7335845867710915,0.682692289352417
